epoch,acc,loss,lr,val_acc,val_loss
0,0.8676431179046631,0.10347659885883331,0.002,0.6895809769630432,0.21923620998859406
1,0.9115968942642212,0.07155022770166397,0.0017888889,0.9146620035171509,0.06897936016321182
2,0.9187312126159668,0.06548652797937393,0.0015777778,0.9168670177459717,0.06648923456668854
3,0.920827329158783,0.06324215978384018,0.0013666666,0.9197750091552734,0.06416052579879761
4,0.9218026995658875,0.062024299055337906,0.0011555556,0.9212369918823242,0.06246451660990715
5,0.9225122928619385,0.061127468943595886,0.00094444444,0.9220579862594604,0.061469290405511856
6,0.9228668808937073,0.06060638278722763,0.00073333335,0.9227370023727417,0.060891564935445786
7,0.923435389995575,0.06000566855072975,0.0005222222,0.9224720001220703,0.06062021479010582
8,0.923838198184967,0.05955645442008972,0.0003111111,0.9239709973335266,0.05951419100165367
9,0.9243901968002319,0.05906657502055168,1e-04,0.9242969751358032,0.05921854078769684
10,0.9219452738761902,0.06126730144023895,0.002,0.9210129976272583,0.062133315950632095
11,0.922804594039917,0.0606701634824276,0.0017888889,0.9216139912605286,0.06151163578033447
12,0.9228562712669373,0.060474857687950134,0.0015777778,0.9203510284423828,0.06219441071152687
13,0.923366904258728,0.059908125549554825,0.0013666666,0.922415018081665,0.06063603237271309
14,0.9235963821411133,0.05971905589103699,0.0011555556,0.9229879975318909,0.060256291180849075
15,0.923875093460083,0.05934315174818039,0.00094444444,0.9237449765205383,0.05951784923672676
16,0.9241865277290344,0.05900007486343384,0.00073333335,0.9235219955444336,0.0596282035112381
17,0.924493670463562,0.058669667690992355,0.0005222222,0.9242619872093201,0.058788008987903595
18,0.9248806834220886,0.058287523686885834,0.0003111111,0.9251199960708618,0.05818762630224228
19,0.92535001039505,0.057906098663806915,1e-04,0.9254429936408997,0.057794008404016495
20,0.9221518039703369,0.06097516790032387,0.002,0.9221299886703491,0.0609663762152195
21,0.9235281944274902,0.05985485017299652,0.0017888889,0.9220139980316162,0.06098845228552818
22,0.9236338138580322,0.05960807949304581,0.0015777778,0.9235249757766724,0.05969609320163727
23,0.9238737225532532,0.059330325573682785,0.0013666666,0.9232529997825623,0.05975250154733658
24,0.924026608467102,0.05911487340927124,0.0011555556,0.9236419796943665,0.059403639286756516
25,0.9243505001068115,0.058811649680137634,0.00094444444,0.9244930148124695,0.058743614703416824
26,0.9247180819511414,0.058445606380701065,0.00073333335,0.9247559905052185,0.058284640312194824
27,0.9248828887939453,0.05825796350836754,0.0005222222,0.9246190190315247,0.058279890567064285
28,0.9250541925430298,0.058001913130283356,0.0003111111,0.9248489737510681,0.05818069353699684
29,0.9255809783935547,0.05752577632665634,1e-04,0.9251610040664673,0.057744141668081284
30,0.9233343005180359,0.05964633822441101,0.002,0.9228699803352356,0.0602232925593853
31,0.9237214922904968,0.059349317103624344,0.0017888889,0.9230870008468628,0.059992630034685135
32,0.9240785837173462,0.059101931750774384,0.0015777778,0.9239689707756042,0.05940878763794899
33,0.9242216944694519,0.05894828587770462,0.0013666666,0.923488974571228,0.05944231152534485
34,0.9244012832641602,0.05873842537403107,0.0011555556,0.92433100938797,0.05882904306054115
35,0.9246848225593567,0.058454081416130066,0.00094444444,0.923911988735199,0.058899808675050735
36,0.9249457716941833,0.05818168818950653,0.00073333335,0.924892008304596,0.058181025087833405
37,0.9251164197921753,0.05792160704731941,0.0005222222,0.9246370196342468,0.05820843204855919
38,0.925466001033783,0.05762096121907234,0.0003111111,0.9256500005722046,0.05738795921206474
39,0.9257503747940063,0.057378869503736496,1e-04,0.9257100224494934,0.05734248459339142
40,0.9232578277587891,0.05972934514284134,0.002,0.9213820099830627,0.0611785463988781
41,0.9241113066673279,0.05909305065870285,0.0017888889,0.9204599857330322,0.06190888211131096
42,0.9241085052490234,0.05898280441761017,0.0015777778,0.924003005027771,0.0591830313205719
43,0.924403727054596,0.0586584135890007,0.0013666666,0.9227700233459473,0.05989121273159981
44,0.9246199131011963,0.058501288294792175,0.0011555556,0.924547016620636,0.0584028959274292
45,0.9248358011245728,0.05825742334127426,0.00094444444,0.9253280162811279,0.05804028734564781
46,0.9249750971794128,0.05803140625357628,0.00073333335,0.9249209761619568,0.05812157690525055
47,0.9252874255180359,0.05777817592024803,0.0005222222,0.9251499772071838,0.05775297433137894
48,0.925609827041626,0.05749701336026192,0.0003111111,0.925803005695343,0.057305965572595596
49,0.9259173274040222,0.057218924164772034,1e-04,0.9259849786758423,0.05718683823943138
Best validation accuracy: 0.9259849786758423
Test accuracy: 0.926 ± 5*10^-4
Mean accuracy: 0.926179
Std accuracy:  0.000160
