epoch,acc,loss,lr,val_acc,val_loss
0,0.5001909136772156,0.25658878684043884,0.002,0.49922698736190796,0.2534727156162262
1,0.5003377199172974,0.2521435022354126,0.0017888889,0.4987280070781708,0.25115063786506653
2,0.5017958879470825,0.25081777572631836,0.0015777778,0.5025089979171753,0.2505021393299103
3,0.5028995275497437,0.25037842988967896,0.0013666666,0.501239001750946,0.2527756989002228
4,0.5041571259498596,0.2500384449958801,0.0011555556,0.5033130049705505,0.250000536441803
5,0.5049530863761902,0.2498542070388794,0.00094444444,0.5035300254821777,0.2500728666782379
6,0.5054770112037659,0.24974972009658813,0.00073333335,0.5060790181159973,0.24968862533569336
7,0.5060356855392456,0.24968692660331726,0.0005222222,0.5069940090179443,0.24971753358840942
8,0.5066002011299133,0.24962244927883148,0.0003111111,0.5072739720344543,0.2495763748884201
9,0.5070335268974304,0.249559223651886,1e-04,0.5064629912376404,0.2495756894350052
10,0.5051462054252625,0.24985554814338684,0.002,0.5045580267906189,0.24984973669052124
11,0.5054190754890442,0.24976855516433716,0.0017888889,0.5053859949111938,0.24973513185977936
12,0.5057306289672852,0.24973590672016144,0.0015777778,0.5048630237579346,0.24974703788757324
13,0.5060338973999023,0.24970534443855286,0.0013666666,0.5044100284576416,0.24977287650108337
14,0.5058392882347107,0.24967460334300995,0.0011555556,0.505711019039154,0.24971634149551392
15,0.505827009677887,0.24962492287158966,0.00094444444,0.505765974521637,0.24962042272090912
16,0.5064449906349182,0.249554842710495,0.00073333335,0.5073819756507874,0.2495678961277008
17,0.5069429278373718,0.24951037764549255,0.0005222222,0.5048140287399292,0.24954792857170105
18,0.5070890188217163,0.2494783252477646,0.0003111111,0.5057349801063538,0.24951213598251343
19,0.5073813199996948,0.24943749606609344,1e-04,0.5072469711303711,0.2494102567434311
20,0.5055058002471924,0.24972684681415558,0.002,0.5060269832611084,0.24966834485530853
21,0.5062869191169739,0.24961252510547638,0.0017888889,0.5066949725151062,0.24971145391464233
22,0.5067464709281921,0.24957261979579926,0.0015777778,0.5064629912376404,0.24973079562187195
23,0.5060461163520813,0.24956224858760834,0.0013666666,0.5054529905319214,0.24956239759922028
24,0.5069459080696106,0.24949237704277039,0.0011555556,0.5076090097427368,0.24948865175247192
25,0.5075445771217346,0.24942195415496826,0.00094444444,0.5073750019073486,0.24938859045505524
26,0.5071070194244385,0.24937847256660461,0.00073333335,0.5065150260925293,0.24944812059402466
27,0.5074777007102966,0.2493295967578888,0.0005222222,0.5070499777793884,0.24933938682079315
28,0.5076382160186768,0.2493007928133011,0.0003111111,0.5078210234642029,0.2492741495370865
29,0.5080683827400208,0.24926333129405975,1e-04,0.5080490112304688,0.24926035106182098
30,0.5065838098526001,0.24948938190937042,0.002,0.5055670142173767,0.2494732290506363
31,0.5067257285118103,0.24940499663352966,0.0017888889,0.5067560076713562,0.24945463240146637
32,0.5071141123771667,0.24936464428901672,0.0015777778,0.507606029510498,0.2494432032108307
33,0.5074660778045654,0.24934619665145874,0.0013666666,0.5082389712333679,0.24933698773384094
34,0.5075240135192871,0.24932530522346497,0.0011555556,0.5076280236244202,0.24934741854667664
35,0.5073152780532837,0.2493085265159607,0.00094444444,0.5080739855766296,0.24930474162101746
36,0.5075398087501526,0.24929314851760864,0.00073333335,0.5069810152053833,0.24930547177791595
37,0.5079507827758789,0.24925464391708374,0.0005222222,0.5081019997596741,0.24925236403942108
38,0.5083613991737366,0.24923570454120636,0.0003111111,0.5081409811973572,0.24921727180480957
39,0.5084642171859741,0.24921579658985138,1e-04,0.5081329941749573,0.24923409521579742
40,0.5072616934776306,0.24939049780368805,0.002,0.5078719854354858,0.24935322999954224
41,0.5076020956039429,0.2493346929550171,0.0017888889,0.5081890225410461,0.24935412406921387
42,0.5074573159217834,0.24931220710277557,0.0015777778,0.5081480145454407,0.24932952225208282
43,0.5075634121894836,0.24930451810359955,0.0013666666,0.5070760250091553,0.24930459260940552
44,0.5077326893806458,0.249284029006958,0.0011555556,0.5075929760932922,0.24922297894954681
45,0.50787752866745,0.24926790595054626,0.00094444444,0.5076749920845032,0.24929235875606537
46,0.5079662203788757,0.24924485385417938,0.00073333335,0.5086629986763,0.2492399662733078
47,0.508056104183197,0.24924737215042114,0.0005222222,0.5072569847106934,0.2492695301771164
48,0.5083228945732117,0.24921604990959167,0.0003111111,0.5083529949188232,0.24921256303787231
49,0.5082082152366638,0.2492104321718216,1e-04,0.5095970034599304,0.24919210374355316
Best validation accuracy: 0.5095970034599304
Test accuracy: 0.508 ± 9*10^-4
Mean accuracy: 0.508174
Std accuracy:  0.000308
