epoch,acc,loss,lr,val_acc,val_loss
0,0.9992111921310425,0.0027896666433662176,0.002,0.5200545787811279,0.29773157835006714
1,1.0,5.686337317456491e-05,0.0017888889,1.0,0.000248603435466066
2,0.9993044137954712,0.0011803911766037345,0.0015777778,1.0,0.001234124880284071
3,1.0,0.0008245871285907924,0.0013666666,1.0,0.0005306363455019891
4,1.0,0.00033684074878692627,0.0011555556,1.0,0.00021722078963648528
5,1.0,0.00011005580017808825,0.00094444444,1.0,5.374811735237017e-05
6,1.0,2.768049671431072e-05,0.00073333335,1.0,1.2599125511769671e-05
7,1.0,7.692122380831279e-06,0.0005222222,1.0,4.957735200150637e-06
8,1.0,3.92620086131501e-06,0.0003111111,1.0,3.523816985762096e-06
9,1.0,3.2003194974095095e-06,1e-04,1.0,3.0875585252942983e-06
10,0.9978814721107483,0.0030406201258301735,0.002,1.0,0.0005980872083455324
11,0.9999998807907104,0.0004087149864062667,0.0017888889,0.9998669028282166,0.0014024667907506227
12,0.9999257922172546,0.0005315414164215326,0.0015777778,1.0,0.0007888651452958584
13,1.0,0.0004440316406544298,0.0013666666,1.0,0.0002041558182099834
14,1.0,0.00010389136150479317,0.0011555556,1.0,5.785796747659333e-05
15,1.0,1.8009342966252007e-05,0.00094444444,1.0,7.639034265594091e-06
16,1.0,4.164637175563257e-06,0.00073333335,1.0,2.9209495551185682e-06
17,1.0,2.5883557555061998e-06,0.0005222222,1.0,2.3642353426112095e-06
18,1.0,2.2889960291649913e-06,0.0003111111,1.0,2.149642114090966e-06
19,1.0,2.1868929707125062e-06,1e-04,1.0,2.1528464912989875e-06
Best validation accuracy: 1.0
Test accuracy: 1.0
