epoch,acc,loss,lr,val_acc,val_loss
0,0.9654046297073364,0.03486597537994385,0.002,0.9661304950714111,0.033867623656988144
1,0.9776180982589722,0.022665832191705704,0.0017888889,0.9780693650245667,0.02197963185608387
2,0.978188157081604,0.021668465808033943,0.0015777778,0.9787017107009888,0.021173560991883278
3,0.9791443347930908,0.020707547664642334,0.0013666666,0.9792790412902832,0.020589152351021767
4,0.9798314571380615,0.02007385343313217,0.0011555556,0.9801345467567444,0.019847866147756577
5,0.9802483320236206,0.019561154767870903,0.00094444444,0.980359673500061,0.019554946571588516
6,0.9806060791015625,0.019159985706210136,0.00073333335,0.9806438684463501,0.01901877112686634
7,0.980756402015686,0.018947431817650795,0.0005222222,0.9808650016784668,0.01885160617530346
8,0.9811444878578186,0.018539367243647575,0.0003111111,0.9808859825134277,0.018611393868923187
9,0.9812747836112976,0.018341366201639175,1e-04,0.9814883470535278,0.018089458346366882
10,0.9798992276191711,0.020044665783643723,0.002,0.9802956581115723,0.019661614671349525
11,0.9804450273513794,0.019508974626660347,0.0017888889,0.9806548357009888,0.019469738006591797
12,0.9806323647499084,0.01932118833065033,0.0015777778,0.9806178212165833,0.019289899617433548
13,0.9808530211448669,0.019033363088965416,0.0013666666,0.9802126288414001,0.01955832727253437
14,0.9808556437492371,0.018935343250632286,0.0011555556,0.9809900522232056,0.018848426640033722
15,0.9811747670173645,0.018592339009046555,0.00094444444,0.9810290932655334,0.01873036101460457
16,0.9812847971916199,0.018418772146105766,0.00073333335,0.9812082052230835,0.018428320065140724
17,0.9814372062683105,0.018210308626294136,0.0005222222,0.9812381863594055,0.0183127261698246
18,0.9816343188285828,0.017991913482546806,0.0003111111,0.9816824197769165,0.01791485771536827
19,0.9819080829620361,0.01768920011818409,1e-04,0.9817274808883667,0.017832405865192413
Best validation accuracy: 0.9817274808883667
Test accuracy: 0.9818505644798279
