epoch,acc,loss,lr,val_acc,val_loss
0,0.5026038885116577,0.25645923614501953,0.002,0.5104920268058777,0.25314971804618835
1,0.5124760270118713,0.2518411874771118,0.0017888889,0.513139009475708,0.25094592571258545
2,0.5154055953025818,0.2505348026752472,0.0015777778,0.505702018737793,0.25441843271255493
3,0.5186669826507568,0.25005903840065,0.0013666666,0.5178530216217041,0.24998287856578827
4,0.5198184847831726,0.24976490437984467,0.0011555556,0.5000870227813721,0.3645080029964447
5,0.5201171040534973,0.249648317694664,0.00094444444,0.5067089796066284,0.252672016620636
6,0.5220358967781067,0.24937349557876587,0.00073333335,0.5193809866905212,0.25229984521865845
7,0.5235159993171692,0.24912552535533905,0.0005222222,0.523032009601593,0.24917785823345184
8,0.5249379277229309,0.2487502247095108,0.0003111111,0.5247309803962708,0.2487838715314865
9,0.5267348885536194,0.2484290450811386,1e-04,0.5270019769668579,0.2483917772769928
10,0.5235968232154846,0.24916735291481018,0.002,0.5223259925842285,0.24953866004943848
11,0.525111973285675,0.24888379871845245,0.0017888889,0.5231119990348816,0.24905666708946228
12,0.5259724855422974,0.24873767793178558,0.0015777778,0.5246589779853821,0.24914200603961945
13,0.5265464782714844,0.24860170483589172,0.0013666666,0.5238400101661682,0.24923568964004517
14,0.5272796750068665,0.24842630326747894,0.0011555556,0.5261549949645996,0.24873581528663635
15,0.5280653834342957,0.24825061857700348,0.00094444444,0.5263710021972656,0.24855881929397583
16,0.5285443067550659,0.24814674258232117,0.00073333335,0.527974009513855,0.24830080568790436
17,0.5296458005905151,0.24794989824295044,0.0005222222,0.5291609764099121,0.2479558140039444
18,0.530128002166748,0.24781426787376404,0.0003111111,0.5302929878234863,0.24784468114376068
19,0.5309010148048401,0.24768459796905518,1e-04,0.5307580232620239,0.24767547845840454
20,0.528041422367096,0.24837008118629456,0.002,0.5230169892311096,0.2706196904182434
21,0.5289828777313232,0.2482127547264099,0.0017888889,0.5299100279808044,0.24815666675567627
22,0.5293385982513428,0.24805845320224762,0.0015777778,0.5287399888038635,0.24812406301498413
23,0.5298143029212952,0.24794849753379822,0.0013666666,0.5302770137786865,0.24795658886432648
24,0.5300168991088867,0.24786265194416046,0.0011555556,0.5295090079307556,0.24988263845443726
25,0.5303224921226501,0.24779950082302094,0.00094444444,0.5302410125732422,0.2478235960006714
26,0.5304864048957825,0.24768924713134766,0.00073333335,0.5307689905166626,0.2477012425661087
27,0.5310025811195374,0.2475709319114685,0.0005222222,0.5316680073738098,0.24755272269248962
28,0.5316449999809265,0.24746444821357727,0.0003111111,0.5320709943771362,0.24737010896205902
29,0.5318102836608887,0.24741552770137787,1e-04,0.5320090055465698,0.24736857414245605
30,0.528317391872406,0.24836906790733337,0.002,0.5296379923820496,0.2480921894311905
31,0.5300011038780212,0.24797803163528442,0.0017888889,0.5285279750823975,0.24800853431224823
32,0.5300306081771851,0.24785678088665009,0.0015777778,0.5302730202674866,0.24783186614513397
33,0.5303400754928589,0.24776604771614075,0.0013666666,0.5292040109634399,0.24793925881385803
34,0.5308467745780945,0.24766980111598969,0.0011555556,0.531171977519989,0.24772010743618011
35,0.53073650598526,0.24764113128185272,0.00094444444,0.5300289988517761,0.24768581986427307
36,0.5309733748435974,0.24754714965820312,0.00073333335,0.5310220122337341,0.24753761291503906
37,0.5313820838928223,0.24747085571289062,0.0005222222,0.5314710140228271,0.24744123220443726
38,0.5319684743881226,0.24738870561122894,0.0003111111,0.5324389934539795,0.24732281267642975
39,0.532158374786377,0.24734395742416382,1e-04,0.5319640040397644,0.24733717739582062
40,0.5300415754318237,0.24785184860229492,0.002,0.5270270109176636,0.24857699871063232
41,0.5304152965545654,0.24772778153419495,0.0017888889,0.5303109884262085,0.24779847264289856
42,0.5304688215255737,0.24771299958229065,0.0015777778,0.5310729742050171,0.24763955175876617
43,0.5304120182991028,0.24767599999904633,0.0013666666,0.5292840003967285,0.2477886974811554
44,0.5310099124908447,0.2476009726524353,0.0011555556,0.5307899713516235,0.24774350225925446
45,0.5312371253967285,0.24759267270565033,0.00094444444,0.5313010215759277,0.24751321971416473
46,0.5310930013656616,0.24749892950057983,0.00073333335,0.530555009841919,0.24753352999687195
47,0.5315389037132263,0.24743899703025818,0.0005222222,0.5309380292892456,0.2474033236503601
48,0.5319504737854004,0.24736185371875763,0.0003111111,0.532164990901947,0.2473033219575882
49,0.531805694103241,0.2473268061876297,1e-04,0.5320770144462585,0.24724972248077393
Best validation accuracy: 0.5324389934539795
Test accuracy: 0.532 ± 6*10^-4
Mean accuracy: 0.532185
Std accuracy:  0.000201
