epoch,acc,loss,lr,val_acc,val_loss
0,0.5046473741531372,0.25663435459136963,0.002,0.5117719769477844,0.2532005310058594
1,0.5166605710983276,0.25116851925849915,0.0017888889,0.5171890258789062,0.25050869584083557
2,0.521572470664978,0.24934308230876923,0.0015777778,0.5203379988670349,0.24931961297988892
3,0.5229257941246033,0.2487383782863617,0.0013666666,0.5231249928474426,0.24870286881923676
4,0.5246037840843201,0.24831523001194,0.0011555556,0.5249429941177368,0.2484096735715866
5,0.5250076055526733,0.2480737566947937,0.00094444444,0.5252739787101746,0.24816937744617462
6,0.5256283283233643,0.24790525436401367,0.00073333335,0.5239949822425842,0.24807234108448029
7,0.5262784957885742,0.2477339506149292,0.0005222222,0.5258780121803284,0.2476542443037033
8,0.5266565084457397,0.24757537245750427,0.0003111111,0.5249660015106201,0.24760141968727112
9,0.5275151133537292,0.2474258691072464,1e-04,0.527970016002655,0.2473144233226776
10,0.5245494246482849,0.2480868250131607,0.002,0.5245980024337769,0.24818584322929382
11,0.52536940574646,0.24790655076503754,0.0017888889,0.5243229866027832,0.24838657677173615
12,0.5257825255393982,0.2478484809398651,0.0015777778,0.526220977306366,0.24787989258766174
13,0.5263223052024841,0.24776040017604828,0.0013666666,0.5257700085639954,0.24782171845436096
14,0.5263084769248962,0.247667595744133,0.0011555556,0.5257200002670288,0.2478453367948532
15,0.5267434120178223,0.24755725264549255,0.00094444444,0.5262500047683716,0.24771618843078613
16,0.5271944999694824,0.24743129312992096,0.00073333335,0.5268290042877197,0.2474725991487503
17,0.5274283289909363,0.24729830026626587,0.0005222222,0.5277349948883057,0.24727268517017365
18,0.5277323722839355,0.24720662832260132,0.0003111111,0.5289869904518127,0.24708625674247742
19,0.5280361175537109,0.24712300300598145,1e-04,0.5271999835968018,0.2471160739660263
20,0.5263609886169434,0.24772804975509644,0.002,0.5268620252609253,0.24788162112236023
21,0.5265564918518066,0.24768699705600739,0.0017888889,0.526557981967926,0.24803896248340607
22,0.5268905758857727,0.2475295513868332,0.0015777778,0.5269709825515747,0.24762240052223206
23,0.5272883772850037,0.24739649891853333,0.0013666666,0.5223209857940674,0.24883846938610077
24,0.5272523164749146,0.24738770723342896,0.0011555556,0.5246229767799377,0.24759086966514587
25,0.5275133848190308,0.2472725510597229,0.00094444444,0.5272560119628906,0.2478552907705307
26,0.5277208089828491,0.24725012481212616,0.00073333335,0.5267450213432312,0.2473371922969818
27,0.5281575918197632,0.24714395403862,0.0005222222,0.5269790291786194,0.24724598228931427
28,0.5283430218696594,0.24705447256565094,0.0003111111,0.5285789966583252,0.24715228378772736
29,0.5285536050796509,0.2469867765903473,1e-04,0.5279840230941772,0.24699001014232635
30,0.5266162753105164,0.24759820103645325,0.002,0.5261690020561218,0.24771976470947266
31,0.5272865891456604,0.24744416773319244,0.0017888889,0.5276560187339783,0.24738599359989166
32,0.5271410942077637,0.2473379224538803,0.0015777778,0.5269629955291748,0.24754565954208374
33,0.5271615982055664,0.24732984602451324,0.0013666666,0.5269709825515747,0.2473151683807373
34,0.5276697278022766,0.24728494882583618,0.0011555556,0.5272160172462463,0.24742063879966736
35,0.528144896030426,0.24720630049705505,0.00094444444,0.5220509767532349,0.25794345140457153
36,0.5279365181922913,0.24717460572719574,0.00073333335,0.527642011642456,0.24719637632369995
37,0.5284326076507568,0.24708586931228638,0.0005222222,0.5285379886627197,0.24709151685237885
38,0.5282353162765503,0.24700050055980682,0.0003111111,0.5294870138168335,0.24695277214050293
39,0.5290188789367676,0.24694770574569702,1e-04,0.5287330150604248,0.24695174396038055
40,0.5271648168563843,0.2474205195903778,0.002,0.5275170207023621,0.2473904937505722
41,0.5273737907409668,0.2473215013742447,0.0017888889,0.5266739726066589,0.2476901262998581
42,0.5277026891708374,0.2473166435956955,0.0015777778,0.5267080068588257,0.24948230385780334
43,0.5280947089195251,0.24725396931171417,0.0013666666,0.5273150205612183,0.2474534660577774
44,0.5280523896217346,0.24719686806201935,0.0011555556,0.5272709727287292,0.2473505288362503
45,0.5276250839233398,0.2471957504749298,0.00094444444,0.5273900032043457,0.24726346135139465
46,0.5282192230224609,0.24710409343242645,0.00073333335,0.5276150107383728,0.24715831875801086
47,0.5282325148582458,0.24705281853675842,0.0005222222,0.5289940237998962,0.2470383495092392
48,0.5284302234649658,0.24697352945804596,0.0003111111,0.5280299782752991,0.2469584345817566
49,0.5287775993347168,0.24691049754619598,1e-04,0.5285220146179199,0.24702419340610504
Best validation accuracy: 0.5294870138168335
Test accuracy: 0.528 ± 2*10^-3
Mean accuracy: 0.528393
Std accuracy:  0.000588
