epoch,acc,loss,lr,val_acc,val_loss
0,0.507965087890625,0.2560863494873047,0.002,0.5163469910621643,0.25228744745254517
1,0.5174065232276917,0.250538170337677,0.0017888889,0.5184680223464966,0.2498190551996231
2,0.5204492807388306,0.24922505021095276,0.0015777778,0.5217480063438416,0.2491687834262848
3,0.5226050019264221,0.24879740178585052,0.0013666666,0.5227969884872437,0.24878111481666565
4,0.5238710045814514,0.24838697910308838,0.0011555556,0.5231320261955261,0.24875794351100922
5,0.5247262120246887,0.24812710285186768,0.00094444444,0.5249750018119812,0.24821768701076508
6,0.5255329012870789,0.24783675372600555,0.00073333335,0.5261390209197998,0.2479294389486313
7,0.526214599609375,0.2475609928369522,0.0005222222,0.5253049731254578,0.24748681485652924
8,0.5270438194274902,0.24737249314785004,0.0003111111,0.5270540118217468,0.2473272979259491
9,0.5273405909538269,0.24721652269363403,1e-04,0.5279399752616882,0.24716566503047943
10,0.5250993967056274,0.24790020287036896,0.002,0.5237860083580017,0.2480955272912979
11,0.5259386897087097,0.24771304428577423,0.0017888889,0.526498019695282,0.24775242805480957
12,0.5264993906021118,0.2475617229938507,0.0015777778,0.5245760083198547,0.24779991805553436
13,0.5268712043762207,0.2474111020565033,0.0013666666,0.5278779864311218,0.24755267798900604
14,0.5272775292396545,0.24729210138320923,0.0011555556,0.5285199880599976,0.24728870391845703
15,0.5275951027870178,0.2471746951341629,0.00094444444,0.5279489755630493,0.24718868732452393
16,0.5281112194061279,0.24705591797828674,0.00073333335,0.5213829874992371,0.2496894747018814
17,0.5284249782562256,0.24693137407302856,0.0005222222,0.5280969738960266,0.24721460044384003
18,0.528584897518158,0.24678419530391693,0.0003111111,0.528639018535614,0.24675002694129944
19,0.5291346907615662,0.24671199917793274,1e-04,0.5292230248451233,0.2467208057641983
20,0.5271801948547363,0.24741557240486145,0.002,0.5278940200805664,0.24734441936016083
21,0.5276724100112915,0.24725104868412018,0.0017888889,0.5274890065193176,0.24761874973773956
22,0.5278847813606262,0.24717767536640167,0.0015777778,0.5279669761657715,0.2472711056470871
23,0.5283737778663635,0.24705708026885986,0.0013666666,0.5269719958305359,0.2492164522409439
24,0.5285624265670776,0.24700680375099182,0.0011555556,0.5285329818725586,0.24701426923274994
25,0.528891384601593,0.24690131843090057,0.00094444444,0.5278949737548828,0.24727168679237366
26,0.5288497805595398,0.2468447983264923,0.00073333335,0.5290840268135071,0.24689242243766785
27,0.5293573141098022,0.24673080444335938,0.0005222222,0.5290049910545349,0.24674130976200104
28,0.5293906927108765,0.24663959443569183,0.0003111111,0.5298699736595154,0.24669528007507324
29,0.5296897888183594,0.24656492471694946,1e-04,0.5287280082702637,0.24655009806156158
30,0.5273656845092773,0.24751274287700653,0.002,0.5272859930992126,0.2474205046892166
31,0.5284225940704346,0.24715399742126465,0.0017888889,0.5279309749603271,0.24718715250492096
32,0.5283597111701965,0.247015118598938,0.0015777778,0.5281450152397156,0.2471003383398056
33,0.5284029841423035,0.2469191551208496,0.0013666666,0.528823971748352,0.24694226682186127
34,0.5291897058486938,0.2468518316745758,0.0011555556,0.5292069911956787,0.2470056414604187
35,0.5290225744247437,0.24678054451942444,0.00094444444,0.5283799767494202,0.24691423773765564
36,0.5291551947593689,0.24671857059001923,0.00073333335,0.5295320153236389,0.24677668511867523
37,0.5292844176292419,0.24664485454559326,0.0005222222,0.5299389958381653,0.24655760824680328
38,0.5293191075325012,0.24660955369472504,0.0003111111,0.5287119746208191,0.24655725061893463
39,0.5296400189399719,0.2465544193983078,1e-04,0.5298190116882324,0.24654266238212585
40,0.52815842628479,0.24708904325962067,0.002,0.5273609757423401,0.2471051812171936
41,0.5284560918807983,0.24693354964256287,0.0017888889,0.5281310081481934,0.2469976246356964
42,0.5281116962432861,0.2470550686120987,0.0015777778,0.5272790193557739,0.24718818068504333
43,0.52897709608078,0.24692507088184357,0.0013666666,0.5269880294799805,0.24707551300525665
44,0.5290402173995972,0.24680675566196442,0.0011555556,0.5282419919967651,0.2469315081834793
45,0.5289478898048401,0.24676164984703064,0.00094444444,0.5291560292243958,0.24677833914756775
46,0.5294368267059326,0.24665619432926178,0.00073333335,0.5295619964599609,0.24669943749904633
47,0.5297123193740845,0.24658922851085663,0.0005222222,0.5299720168113708,0.24659550189971924
48,0.5296754837036133,0.24654357135295868,0.0003111111,0.5303760170936584,0.2465132623910904
49,0.5297365188598633,0.2465001493692398,1e-04,0.5291550159454346,0.24649643898010254
Best validation accuracy: 0.5303760170936584
Test accuracy: 0.530 ± 1*10^-3
Mean accuracy: 0.529650
Std accuracy:  0.000373
