epoch,acc,loss,lr,val_acc,val_loss
0,0.4998278021812439,0.2560000717639923,0.002,0.5009649991989136,0.25268980860710144
1,0.5009350180625916,0.2516094148159027,0.0017888889,0.49976199865341187,0.2508721947669983
2,0.5036554932594299,0.25062304735183716,0.0015777778,0.5011360049247742,0.2504589855670929
3,0.5060179829597473,0.25034084916114807,0.0013666666,0.5020930171012878,0.25029605627059937
4,0.5069079995155334,0.2502208948135376,0.0011555556,0.5055999755859375,0.2502761781215668
5,0.5067225098609924,0.2502134442329407,0.00094444444,0.50348299741745,0.2503185570240021
6,0.5072535872459412,0.250115305185318,0.00073333335,0.5001220107078552,0.2525539696216583
7,0.5076401233673096,0.2500673532485962,0.0005222222,0.5066940188407898,0.2501470446586609
8,0.5083550214767456,0.25005805492401123,0.0003111111,0.5073980093002319,0.25005072355270386
9,0.5087863802909851,0.25000450015068054,1e-04,0.5078920125961304,0.25002041459083557
10,0.5060613751411438,0.2501791715621948,0.002,0.5029079914093018,0.2526673972606659
11,0.5069208741188049,0.2500825524330139,0.0017888889,0.5041189789772034,0.2504398226737976
12,0.5072104930877686,0.250137060880661,0.0015777778,0.5073059797286987,0.250209778547287
13,0.5076819062232971,0.25006651878356934,0.0013666666,0.5071219801902771,0.2500501573085785
14,0.5074269771575928,0.25004640221595764,0.0011555556,0.5067300200462341,0.25028181076049805
15,0.507610023021698,0.25003111362457275,0.00094444444,0.5060799717903137,0.2500911355018616
16,0.5077468752861023,0.25000250339508057,0.00073333335,0.5056999921798706,0.25003910064697266
17,0.5079289078712463,0.24998235702514648,0.0005222222,0.5069440007209778,0.25008872151374817
18,0.5082743167877197,0.24999026954174042,0.0003111111,0.5068730115890503,0.25006046891212463
19,0.508804976940155,0.24995054304599762,1e-04,0.5092710256576538,0.2499542534351349
20,0.5059205293655396,0.250121533870697,0.002,0.4999710023403168,0.2502031624317169
21,0.5076121091842651,0.25003668665885925,0.0017888889,0.5024060010910034,0.2536812722682953
22,0.507113516330719,0.25006136298179626,0.0015777778,0.5003880262374878,0.25139206647872925
23,0.5079411268234253,0.2499992549419403,0.0013666666,0.5049059987068176,0.25078925490379333
24,0.5081064105033875,0.2499699741601944,0.0011555556,0.5058259963989258,0.25071078538894653
25,0.5081229209899902,0.2499580681324005,0.00094444444,0.5085750222206116,0.2499302625656128
26,0.5087409019470215,0.24994400143623352,0.00073333335,0.5064049959182739,0.2501543462276459
27,0.5095189809799194,0.24989812076091766,0.0005222222,0.509177029132843,0.24992059171199799
28,0.5103582739830017,0.24984440207481384,0.0003111111,0.5104640126228333,0.24982662498950958
29,0.5110740065574646,0.24981193244457245,1e-04,0.5115240216255188,0.2497960329055786
30,0.5085980296134949,0.2500409185886383,0.002,0.5087130069732666,0.2499813735485077
31,0.5096755027770996,0.24994024634361267,0.0017888889,0.5091969966888428,0.2499547153711319
32,0.5099151134490967,0.24991655349731445,0.0015777778,0.5089340209960938,0.2499110847711563
33,0.510129988193512,0.24988295137882233,0.0013666666,0.5059459805488586,0.2508053481578827
34,0.5102111101150513,0.2498779445886612,0.0011555556,0.5077459812164307,0.24996890127658844
35,0.5106036067008972,0.24984116852283478,0.00094444444,0.510765016078949,0.24984431266784668
36,0.510887622833252,0.2498200684785843,0.00073333335,0.5102390050888062,0.2498534470796585
37,0.5112504959106445,0.2498052716255188,0.0005222222,0.511014997959137,0.2498222142457962
38,0.5114731788635254,0.24978384375572205,0.0003111111,0.5113000273704529,0.24976226687431335
39,0.5119383931159973,0.24973753094673157,1e-04,0.5128530263900757,0.2496979683637619
40,0.5101432800292969,0.24988912045955658,0.002,0.5024049878120422,0.26131385564804077
41,0.5103734135627747,0.24987240135669708,0.0017888889,0.5078549981117249,0.24997171759605408
42,0.5105947852134705,0.24983827769756317,0.0015777778,0.5119770169258118,0.2497992366552353
43,0.5117512941360474,0.2497822791337967,0.0013666666,0.5109890103340149,0.24984858930110931
44,0.5122601985931396,0.24973070621490479,0.0011555556,0.5111629962921143,0.2497783601284027
45,0.5119832754135132,0.24971692264080048,0.00094444444,0.5115410089492798,0.24974413216114044
46,0.5122553706169128,0.24967995285987854,0.00073333335,0.5118839740753174,0.24972125887870789
47,0.5125616192817688,0.24965624511241913,0.0005222222,0.5123649835586548,0.24966393411159515
48,0.5125609040260315,0.24962757527828217,0.0003111111,0.5132949948310852,0.24962422251701355
49,0.5127114057540894,0.24960525333881378,1e-04,0.5127000212669373,0.24959363043308258
Best validation accuracy: 0.5132949948310852
Test accuracy: 0.513 ± 2*10^-3
Mean accuracy: 0.513050
Std accuracy:  0.000699
