epoch,acc,loss,lr,val_acc,val_loss
0,0.9990642666816711,0.0029744829516857862,0.002,0.9999719858169556,0.0025753225199878216
1,0.999592661857605,0.0018255629111081362,0.0017888889,1.0,0.0010698880068957806
2,1.0,0.0005427463911473751,0.0015777778,1.0,0.0001912550360430032
3,1.0,7.747866038698703e-05,0.0013666666,1.0,7.982966781128198e-05
4,0.9994291067123413,0.0008651999523863196,0.0011555556,1.0,0.001004800433292985
5,1.0,0.0006758523522876203,0.00094444444,1.0,0.00039516534889116883
6,1.0,0.00024124809715431184,0.00073333335,1.0,0.0001165066278190352
7,1.0,6.406501779565588e-05,0.0005222222,1.0,2.8342106816126034e-05
8,1.0,1.6650463294354267e-05,0.0003111111,1.0,1.0562821444182191e-05
9,0.9999436736106873,5.287457679514773e-05,1e-04,1.0,1.5791727491887286e-05
10,1.0,1.0945321264443919e-05,0.002,1.0,9.111298822972458e-06
11,1.0,6.494980425486574e-06,0.0017888889,1.0,5.641245934384642e-06
12,1.0,4.332908247306477e-06,0.0015777778,1.0,3.726935347003746e-06
13,0.998899519443512,0.0011937119998037815,0.0013666666,1.0,0.0009583341889083385
14,1.0,0.0004949189024046063,0.0011555556,1.0,0.00021933976677246392
15,1.0,0.00010851961997104809,0.00094444444,1.0,6.800152186769992e-05
16,1.0,2.3588818294228986e-05,0.00073333335,1.0,1.0966425179503858e-05
17,0.9998214840888977,0.00025724811712279916,0.0005222222,1.0,0.00018167223606724292
18,1.0,0.00015602796338498592,0.0003111111,1.0,0.00012584647629410028
19,1.0,0.00011113779328297824,1e-04,1.0,9.281628445023671e-05
Best validation accuracy: 1.0
Test accuracy: 1.0
